Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,AST_TO_Ratio,ReboundActivity,PF_per_Min,GamesPlayed,Cluster_KMeans,Cluster_Hier,ClusterName_KMeans
Ousmane Dieng,11.396896551724138,1.4482758620689655,3.586206896551724,0.3426206896551724,0.5862068965517241,2.0344827586206895,0.22013793103448276,0.3793103448275862,0.5517241379310345,0.19541379310344828,0.5172413793103449,1.8275862068965518,2.3448275862068964,0.9310344827586207,0.5172413793103449,0.20689655172413793,0.5172413793103449,0.9310344827586207,3.8620689655172415,3.1965517241379313,0.6235632183908045,2.3448275862068964,0.07809967867728548,29,0,0,Role Players / Low Usage
P.J. Washington,32.937619047619044,5.190476190476191,11.833333333333334,0.4352142857142857,1.619047619047619,4.261904761904762,0.3566190476190476,2.4285714285714284,3.238095238095238,0.47295238095238096,1.6428571428571428,6.714285714285714,8.357142857142858,2.3333333333333335,1.2142857142857142,1.0,1.9047619047619047,2.4523809523809526,14.428571428571429,11.723809523809523,0.9317460317460318,8.357142857142858,0.07501142320062829,42,1,1,Primary Playmakers (High Minutes)
PJ Hall,2.8891666666666667,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.125,0.25,0.8333333333333334,1.0833333333333333,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.9166666666666666,0.7833333333333333,0.125,1.0833333333333333,0.1417031649064102,12,0,0,Role Players / Low Usage
Pacome Dadiet,6.390769230769231,0.46153846153846156,1.5384615384615385,0.21246153846153845,0.38461538461538464,1.0769230769230769,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,1.0,1.0,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.38461538461538464,1.4615384615384615,1.0923076923076922,0.38461538461538464,1.0,0.043645757946003304,13,0,0,Role Players / Low Usage
Paolo Banchero,33.41368421052632,7.947368421052632,18.57894736842105,0.42000000000000004,1.5263157894736843,5.2631578947368425,0.2663684210526316,4.894736842105263,7.7368421052631575,0.5849473684210527,1.1578947368421053,6.0,7.157894736842105,4.947368421052632,0.7368421052631579,0.7894736842105263,3.1052631578947367,2.210526315789474,22.31578947368421,14.726315789473684,1.7565162907268173,7.157894736842105,0.06583922333902559,19,1,1,Primary Playmakers (High Minutes)
Pascal Siakam,33.1014,8.02,15.02,0.53552,1.76,4.24,0.40637999999999996,2.9,3.8,0.7484999999999999,1.76,5.62,7.38,3.42,0.9,0.46,1.3,2.6,20.7,17.227999999999998,1.9333333333333333,7.38,0.0779815693671984,50,1,1,Primary Playmakers (High Minutes)
Pat Connaughton,15.254,1.6,3.8,0.4325333333333334,0.6666666666666666,2.1,0.3261,0.43333333333333335,0.5666666666666667,0.20833333333333334,0.5666666666666667,2.1666666666666665,2.7333333333333334,1.6666666666666667,0.13333333333333333,0.3,0.5666666666666667,1.1,4.3,3.7766666666666664,1.2166666666666666,2.7333333333333334,0.07738187619544237,30,0,0,Role Players / Low Usage
Pat Spencer,7.719499999999999,1.3,3.0,0.27835,0.1,0.6,0.0333,0.45,0.65,0.225,0.5,1.0,1.5,1.55,0.45,0.1,0.6,0.65,3.15,2.8850000000000002,1.1208333333333331,1.5,0.05385043376986849,20,0,0,Role Players / Low Usage
Patrick Baldwin,4.501538461538462,0.7692307692307693,1.5384615384615385,0.3974615384615384,0.38461538461538464,0.8461538461538461,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.6923076923076923,0.9230769230769231,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3076923076923077,2.076923076923077,1.6538461538461537,0.07692307692307693,0.9230769230769231,0.045212263911844255,13,0,0,Role Players / Low Usage
Patrick Williams,26.695476190476192,3.3333333333333335,8.833333333333334,0.37383333333333335,1.619047619047619,4.619047619047619,0.3459285714285714,1.119047619047619,1.4523809523809523,0.4718333333333333,0.7380952380952381,3.4285714285714284,4.166666666666667,2.1666666666666665,0.7857142857142857,0.6190476190476191,1.3571428571428572,1.3095238095238095,9.404761904761905,6.821428571428571,1.0940476190476192,4.166666666666667,0.049623657596756236,42,1,0,Primary Playmakers (High Minutes)
Patty Mills,14.837777777777777,1.4444444444444444,4.388888888888889,0.261,0.9444444444444444,3.3333333333333335,0.22244444444444447,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.16666666666666666,1.0,1.1666666666666667,1.2222222222222223,0.7222222222222222,0.16666666666666666,0.8888888888888888,0.6666666666666666,4.111111111111111,2.5722222222222224,0.9907407407407407,1.1666666666666667,0.04445585845541108,18,0,0,Role Players / Low Usage
Paul George,31.971875,6.15625,14.34375,0.42203125,2.4375,6.53125,0.35928125,2.03125,2.46875,0.5765625,0.625,4.71875,5.34375,4.46875,1.71875,0.375,2.625,2.5625,16.78125,12.340625,1.4385416666666666,5.34375,0.08088750743789455,32,1,1,Primary Playmakers (High Minutes)
Paul Reed,9.807241379310346,1.6896551724137931,3.1724137931034484,0.44351724137931037,0.20689655172413793,0.6206896551724138,0.18389655172413794,0.7241379310344828,0.8620689655172413,0.29310344827586204,0.896551724137931,1.6206896551724137,2.5172413793103448,1.0,1.0689655172413792,0.5517241379310345,0.4827586206896552,1.6896551724137931,4.310344827586207,4.820689655172414,0.896551724137931,2.5172413793103448,0.16470439207091464,29,0,0,Role Players / Low Usage
Payton Pritchard,27.675686274509804,4.862745098039215,10.352941176470589,0.4462745098039216,3.156862745098039,7.607843137254902,0.38441176470588234,0.9803921568627451,1.1568627450980393,0.3439607843137255,1.3529411764705883,2.3137254901960786,3.6666666666666665,3.4313725490196076,0.8823529411764706,0.19607843137254902,1.0196078431372548,1.6470588235294117,13.862745098039216,11.874509803921569,2.145098039215686,3.6666666666666665,0.0592431676990902,51,1,1,Primary Playmakers (High Minutes)
Pelle Larsson,12.80121212121212,1.3636363636363635,2.9696969696969697,0.35924242424242425,0.45454545454545453,1.4242424242424243,0.20603030303030304,0.6666666666666666,1.0,0.27275757575757575,0.42424242424242425,1.0606060606060606,1.4848484848484849,0.9393939393939394,0.45454545454545453,0.12121212121212122,0.36363636363636365,1.7272727272727273,3.8484848484848486,2.9393939393939394,0.6868686868686869,1.4848484848484849,0.14268923500405992,33,0,0,Role Players / Low Usage
Peyton Watson,24.152916666666666,2.9166666666666665,6.1875,0.45631249999999995,0.6666666666666666,1.9583333333333333,0.2798541666666667,1.5833333333333333,2.1041666666666665,0.4932916666666667,0.8125,2.625,3.4375,1.5,0.8541666666666666,1.2291666666666667,0.8958333333333334,1.6666666666666667,8.083333333333334,7.26875,0.8972222222222221,3.4375,0.07108499075616785,48,1,1,Primary Playmakers (High Minutes)
Precious Achiuwa,20.468666666666664,2.7666666666666666,5.066666666666666,0.5747,0.26666666666666666,0.7,0.18886666666666668,0.7333333333333333,1.2,0.305,2.066666666666667,3.7666666666666666,5.833333333333333,1.0333333333333334,1.0333333333333334,0.7666666666666667,0.8333333333333334,1.6333333333333333,6.533333333333333,7.29,0.5916666666666667,5.833333333333333,0.0824502451809191,30,1,1,Primary Playmakers (High Minutes)
Quentin Grimes,22.868958333333335,3.625,7.791666666666667,0.41816666666666663,1.7083333333333333,4.291666666666667,0.32535416666666667,1.3333333333333333,1.7291666666666667,0.44375000000000003,0.6458333333333334,3.125,3.7708333333333335,2.1458333333333335,0.6666666666666666,0.22916666666666666,1.2916666666666667,1.6666666666666667,10.291666666666666,7.889583333333333,1.2381944444444444,3.7708333333333335,0.08383691423784594,48,0,1,Role Players / Low Usage
Quenton Jackson,14.087777777777779,2.1666666666666665,4.222222222222222,0.3611111111111111,0.5,1.3333333333333333,0.12961111111111112,0.8333333333333334,1.1666666666666667,0.3055555555555556,0.5555555555555556,0.9444444444444444,1.5,1.7222222222222223,0.5,0.2777777777777778,0.6111111111111112,1.7777777777777777,5.666666666666667,4.694444444444445,1.2685185185185184,1.5,0.15905540708844665,18,0,0,Role Players / Low Usage
Quinten Post,14.133846153846154,2.6153846153846154,5.923076923076923,0.377,1.3076923076923077,3.6153846153846154,0.2653846153846154,0.5384615384615384,0.5384615384615384,0.38461538461538464,0.9230769230769231,2.4615384615384617,3.3846153846153846,1.7692307692307692,0.15384615384615385,0.23076923076923078,0.5384615384615384,1.9230769230769231,7.076923076923077,5.607692307692308,1.3461538461538463,3.3846153846153846,0.12788370016704748,13,0,0,Role Players / Low Usage
RJ Barrett,33.28243902439024,8.121951219512194,17.29268292682927,0.47573170731707315,1.829268292682927,5.2439024390243905,0.37241463414634146,3.5121951219512195,5.365853658536586,0.5445609756097561,1.0,5.634146341463414,6.634146341463414,5.682926829268292,0.8048780487804879,0.3170731707317073,3.024390243902439,2.5609756097560976,21.585365853658537,15.334146341463416,1.6722996515679442,6.634146341463414,0.07933233055493355,41,1,1,Primary Playmakers (High Minutes)
Rayan Rupert,7.885428571428572,0.9142857142857143,2.2285714285714286,0.27094285714285715,0.2857142857142857,1.0,0.15202857142857143,0.37142857142857144,0.5142857142857142,0.1357142857142857,0.5714285714285714,0.5714285714285714,1.1428571428571428,0.45714285714285713,0.22857142857142856,0.05714285714285714,0.45714285714285713,0.5428571428571428,2.4857142857142858,1.72,0.38571428571428573,1.1428571428571428,0.06113800753342435,35,0,0,Role Players / Low Usage
Reece Beekman,10.8395,0.9,2.5,0.2797,0.2,0.9,0.10415,0.25,0.45,0.15,0.25,0.5,0.75,1.55,0.65,0.1,0.5,0.55,2.25,2.19,1.2,0.75,0.050763710841310615,20,0,0,Role Players / Low Usage
Reed Sheppard,11.823333333333332,1.3055555555555556,4.194444444444445,0.30125,0.7222222222222222,2.5833333333333335,0.24811111111111112,0.2222222222222222,0.25,0.09722222222222222,0.3888888888888889,1.0555555555555556,1.4444444444444444,1.1388888888888888,0.6388888888888888,0.3888888888888889,0.6388888888888888,0.9444444444444444,3.5555555555555554,2.411111111111111,0.7708333333333334,1.4444444444444444,0.07045578801822822,36,0,0,Role Players / Low Usage
Reggie Jackson,12.386774193548387,1.6774193548387097,4.290322580645161,0.346258064516129,0.8064516129032258,2.3870967741935485,0.26329032258064516,0.22580645161290322,0.2903225806451613,0.12903225806451613,0.25806451612903225,1.096774193548387,1.3548387096774193,1.4516129032258065,0.5161290322580645,0.0967741935483871,0.5483870967741935,1.096774193548387,4.387096774193548,3.1516129032258067,0.9731182795698925,1.3548387096774193,0.09782678886901137,31,0,0,Role Players / Low Usage
Richaun Holmes,13.938571428571427,1.9285714285714286,3.2857142857142856,0.4657857142857143,0.0,0.14285714285714285,0.0,1.0,1.2857142857142858,0.4762142857142857,1.6428571428571428,3.0,4.642857142857143,1.0714285714285714,0.14285714285714285,0.5714285714285714,0.35714285714285715,1.2857142857142858,4.857142857142857,5.685714285714285,0.9285714285714286,4.642857142857143,0.07246340643569087,14,0,1,Role Players / Low Usage
Ricky Council,12.5,1.6818181818181819,4.181818181818182,0.34,0.4090909090909091,1.5909090909090908,0.20454545454545456,1.6818181818181819,2.0,0.3950454545454546,0.5909090909090909,1.4545454545454546,2.0454545454545454,0.7272727272727273,0.3181818181818182,0.22727272727272727,0.36363636363636365,0.8181818181818182,5.454545454545454,4.218181818181818,0.6590909090909091,2.0454545454545454,0.05831419995279055,22,0,0,Role Players / Low Usage
Ricky Council IV,17.413333333333334,2.8095238095238093,6.571428571428571,0.4550952380952381,1.0476190476190477,3.0952380952380953,0.3114761904761905,1.2380952380952381,1.619047619047619,0.4484285714285714,0.7619047619047619,2.0,2.761904761904762,1.5714285714285714,0.6190476190476191,0.09523809523809523,0.8095238095238095,1.0476190476190477,7.904761904761905,5.966666666666667,0.8922902494331065,2.761904761904762,0.055226273588868856,21,0,0,Role Players / Low Usage
Rob Dillingham,11.632592592592593,2.3703703703703702,4.851851851851852,0.38707407407407407,0.8148148148148148,1.9259259259259258,0.28703703703703703,0.1111111111111111,0.25925925925925924,0.05555555555555555,0.2222222222222222,0.8888888888888888,1.1111111111111112,2.3333333333333335,0.3333333333333333,0.0,1.3333333333333333,0.9629629629629629,5.666666666666667,3.82962962962963,1.04647266313933,1.1111111111111112,0.064161289376763,27,0,0,Role Players / Low Usage
Robert Williams,17.676111111111112,2.388888888888889,3.7777777777777777,0.5157777777777778,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.8333333333333334,0.9444444444444444,0.3333333333333333,1.8333333333333333,4.166666666666667,6.0,1.1111111111111112,0.6111111111111112,1.7222222222222223,0.9444444444444444,1.5555555555555556,5.666666666666667,7.4944444444444445,0.5648148148148148,6.0,0.0880426190475579,18,1,1,Primary Playmakers (High Minutes)
Ron Holland,15.486923076923075,2.4038461538461537,5.3076923076923075,0.43453846153846154,0.5384615384615384,2.0576923076923075,0.18701923076923077,0.9807692307692307,1.2307692307692308,0.42226923076923073,0.5192307692307693,2.1923076923076925,2.7115384615384617,0.8269230769230769,0.5961538461538461,0.1346153846153846,0.8653846153846154,1.7884615384615385,6.326923076923077,4.1826923076923075,0.5384615384615384,2.7115384615384617,0.12717988481007844,52,0,0,Role Players / Low Usage
Royce O'Neale,25.358444444444448,3.3555555555555556,7.822222222222222,0.42000000000000004,2.3555555555555556,5.7555555555555555,0.3946666666666667,0.37777777777777777,0.4888888888888889,0.18333333333333332,0.8222222222222222,4.266666666666667,5.088888888888889,2.111111111111111,0.9555555555555556,0.5555555555555556,0.9333333333333333,2.2,9.444444444444445,8.13111111111111,1.4044444444444446,5.088888888888889,0.08674087365175748,45,1,0,Primary Playmakers (High Minutes)
Rudy Gobert,33.27442307692308,4.173076923076923,6.423076923076923,0.6583461538461539,0.0,0.0,0.0,2.3653846153846154,3.5,0.5953461538461539,3.4423076923076925,6.9423076923076925,10.384615384615385,1.8269230769230769,0.7115384615384616,1.5576923076923077,1.3461538461538463,2.4038461538461537,10.711538461538462,12.696153846153846,1.0362179487179488,10.384615384615385,0.07373729977366736,52,1,1,Primary Playmakers (High Minutes)
Rui Hachimura,32.03595238095238,4.857142857142857,9.642857142857142,0.5126666666666667,1.619047619047619,3.8333333333333335,0.38721428571428573,1.4523809523809523,1.880952380952381,0.5408809523809524,1.4761904761904763,3.619047619047619,5.095238095238095,1.5238095238095237,0.8333333333333334,0.5,0.9047619047619048,1.8571428571428572,12.785714285714286,10.528571428571428,0.9539682539682539,5.095238095238095,0.05766545624798619,42,1,1,Primary Playmakers (High Minutes)
Russell Westbrook,27.657291666666666,4.895833333333333,10.270833333333334,0.48281250000000003,1.1458333333333333,3.4583333333333335,0.2902291666666667,2.0416666666666665,3.1875,0.48956249999999996,1.375,3.7083333333333335,5.083333333333333,6.395833333333333,1.5,0.5,3.0416666666666665,2.5208333333333335,12.979166666666666,11.641666666666666,2.089434523809524,5.083333333333333,0.09117624009370111,48,1,1,Primary Playmakers (High Minutes)
Ryan Dunn,19.17478260869565,2.760869565217391,6.195652173913044,0.42286956521739133,1.0,3.217391304347826,0.25958695652173913,0.2391304347826087,0.5,0.11593478260869565,1.0,2.4565217391304346,3.4565217391304346,0.9130434782608695,0.45652173913043476,0.5869565217391305,0.41304347826086957,2.369565217391304,6.760869565217392,5.006521739130435,0.7753623188405797,3.4565217391304346,0.1341820327953772,46,0,0,Role Players / Low Usage
Ryan Rollins,12.249117647058824,1.8823529411764706,4.088235294117647,0.3833235294117647,0.6470588235294118,1.7352941176470589,0.24276470588235294,0.5588235294117647,0.6764705882352942,0.2696176470588235,0.38235294117647056,1.1764705882352942,1.5588235294117647,1.2058823529411764,0.7058823529411765,0.35294117647058826,0.8823529411764706,1.4411764705882353,4.970588235294118,3.7735294117647062,0.6696078431372549,1.5588235294117647,0.1681792491428956,34,0,0,Role Players / Low Usage
Sam Hauser,19.884651162790696,2.6744186046511627,6.093023255813954,0.4191627906976744,2.0930232558139537,5.255813953488372,0.3843023255813953,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.627906976744186,2.302325581395349,2.9302325581395348,1.0,0.6744186046511628,0.18604651162790697,0.37209302325581395,1.069767441860465,7.488372093023256,6.127906976744186,0.8507751937984497,2.9302325581395348,0.05538142131960488,43,0,0,Role Players / Low Usage
Sam Merrill,18.892093023255814,2.3488372093023258,5.976744186046512,0.3636279069767442,1.8604651162790697,5.186046511627907,0.3208139534883721,0.5813953488372093,0.6046511627906976,0.2441860465116279,0.4883720930232558,1.4186046511627908,1.9069767441860466,1.5813953488372092,0.5813953488372093,0.18604651162790697,0.46511627906976744,1.7906976744186047,7.1395348837209305,5.290697674418604,1.2674418604651163,1.9069767441860466,0.10095982171035728,43,0,0,Role Players / Low Usage
Sandro Mamukelashvili,8.315806451612904,1.6774193548387097,2.967741935483871,0.5116774193548387,0.7419354838709677,1.7419354838709677,0.34296774193548385,0.6129032258064516,0.8709677419354839,0.23119354838709677,0.6451612903225806,1.7741935483870968,2.4193548387096775,0.4838709677419355,0.22580645161290322,0.25806451612903225,0.41935483870967744,0.6451612903225806,4.709677419354839,4.251612903225807,0.4086021505376344,2.4193548387096775,0.08721218552121386,31,0,0,Role Players / Low Usage
Santi Aldama,24.59093023255814,4.953488372093023,10.13953488372093,0.46632558139534885,1.7209302325581395,4.651162790697675,0.3548139534883721,1.0232558139534884,1.4651162790697674,0.38372093023255816,1.558139534883721,5.186046511627907,6.744186046511628,2.5348837209302326,0.813953488372093,0.5348837209302325,1.0930232558139534,1.0465116279069768,12.651162790697674,11.455813953488372,1.4127906976744187,6.744186046511628,0.043470969767412854,43,1,1,Primary Playmakers (High Minutes)
Scoot Henderson,26.520666666666667,4.288888888888889,9.88888888888889,0.4152222222222222,1.4666666666666666,4.0,0.3395777777777778,2.511111111111111,3.2,0.5568000000000001,0.7111111111111111,2.3555555555555556,3.066666666666667,5.355555555555555,1.1555555555555554,0.26666666666666666,2.6666666666666665,2.6666666666666665,12.555555555555555,9.635555555555555,1.722962962962963,3.066666666666667,0.10284818680634371,45,1,1,Primary Playmakers (High Minutes)
Scottie Barnes,34.45153846153846,7.589743589743589,17.025641025641026,0.4481025641025641,1.3846153846153846,5.0,0.28002564102564104,3.41025641025641,4.435897435897436,0.7102820512820512,1.564102564102564,6.17948717948718,7.743589743589744,6.384615384615385,1.4871794871794872,1.0769230769230769,3.051282051282051,2.1025641025641026,19.974358974358974,16.44871794871795,1.8604293854293854,7.743589743589744,0.062269620041925794,39,1,1,Primary Playmakers (High Minutes)
Scotty Pippen ,22.507575757575758,4.151515151515151,8.696969696969697,0.4500909090909091,1.121212121212121,3.0606060606060606,0.3303636363636364,1.4242424242424243,2.121212121212121,0.4363636363636364,0.696969696969697,2.787878787878788,3.484848484848485,5.0606060606060606,1.0606060606060606,0.36363636363636365,2.090909090909091,2.4242424242424243,10.848484848484848,9.263636363636364,1.8277777777777777,3.484848484848485,0.11266834790513826,33,1,1,Primary Playmakers (High Minutes)
Scotty Pippen Jr.,18.805555555555557,2.5555555555555554,5.777777777777778,0.41733333333333333,0.7777777777777778,2.3333333333333335,0.16177777777777777,1.5,2.2222222222222223,0.4694444444444444,1.0,2.2222222222222223,3.2222222222222223,3.6666666666666665,1.5,0.3333333333333333,1.3888888888888888,2.8333333333333335,7.388888888888889,7.222222222222222,2.111111111111111,3.2222222222222223,0.16482581699547538,18,1,1,Primary Playmakers (High Minutes)
Seth Curry,13.770000000000001,2.0714285714285716,4.357142857142857,0.357,1.0714285714285714,2.3095238095238093,0.30702380952380953,0.38095238095238093,0.42857142857142855,0.19840476190476192,0.35714285714285715,1.0952380952380953,1.4523809523809523,0.6428571428571429,0.42857142857142855,0.11904761904761904,0.42857142857142855,0.9047619047619048,5.595238095238095,4.104761904761905,0.42063492063492064,1.4523809523809523,0.06102603825056583,42,0,0,Role Players / Low Usage
Shaedon Sharpe,30.44840909090909,6.431818181818182,14.431818181818182,0.43897727272727277,1.9545454545454546,6.136363636363637,0.31638636363636363,2.5681818181818183,3.1818181818181817,0.6605681818181819,0.6818181818181818,3.1363636363636362,3.8181818181818183,2.3863636363636362,0.8181818181818182,0.22727272727272727,1.8863636363636365,1.8181818181818181,17.386363636363637,11.063636363636364,1.1871212121212122,3.8181818181818183,0.05858421952349673,44,1,1,Primary Playmakers (High Minutes)
Shai Gilgeous-Alexander,34.0744,11.38,21.5,0.53248,1.98,5.76,0.36719999999999997,7.7,8.54,0.90488,0.9,4.32,5.22,5.9,1.94,1.0,2.68,2.2,32.44,26.741999999999997,1.923904761904762,5.22,0.06382812484160644,50,1,1,Primary Playmakers (High Minutes)
Shake Milton,16.265897435897436,2.230769230769231,4.82051282051282,0.33453846153846156,0.7948717948717948,2.1794871794871793,0.22735897435897437,0.9230769230769231,1.1538461538461537,0.28823076923076923,0.5128205128205128,1.3333333333333333,1.8461538461538463,2.1025641025641026,0.46153846153846156,0.07692307692307693,0.7435897435897436,1.3846153846153846,6.17948717948718,5.053846153846154,1.3294871794871794,1.8461538461538463,0.08061853133965023,39,0,0,Role Players / Low Usage
Sidy Cissoko,3.201176470588235,0.5294117647058824,1.0588235294117647,0.24511764705882352,0.17647058823529413,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.35294117647058826,0.029411764705882353,0.17647058823529413,0.4117647058823529,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.0,0.11764705882352941,0.35294117647058826,1.2941176470588236,0.9411764705882353,0.29411764705882354,0.5882352941176471,0.2044250377969858,17,0,0,Role Players / Low Usage
Simone Fontecchio,17.66404255319149,2.106382978723404,5.361702127659575,0.37129787234042555,1.1063829787234043,3.3191489361702127,0.31717021276595747,1.0638297872340425,1.297872340425532,0.4258936170212766,0.6808510638297872,2.2127659574468086,2.893617021276596,0.8723404255319149,0.3617021276595745,0.19148936170212766,0.7872340425531915,1.2765957446808511,6.382978723404255,4.327659574468085,0.5602836879432623,2.893617021276596,0.07872219723775799,47,0,0,Role Players / Low Usage
Spencer Dinwiddie,25.069000000000003,3.26,7.92,0.37567999999999996,1.36,3.98,0.34247999999999995,2.42,2.84,0.55706,0.22,2.2,2.42,3.74,0.9,0.2,1.1,1.48,10.3,8.672,2.0679999999999996,2.42,0.0546657661885063,50,1,1,Primary Playmakers (High Minutes)
Stanley Umude,3.1542105263157896,0.21052631578947367,1.0526315789473684,0.14910526315789474,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.5263157894736842,0.7368421052631579,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.3157894736842105,0.631578947368421,0.31578947368421045,0.10526315789473684,0.7368421052631579,0.12066473936033746,19,0,0,Role Players / Low Usage
Stephen Curry,31.96952380952381,7.642857142857143,17.714285714285715,0.43057142857142855,4.238095238095238,10.904761904761905,0.38904761904761903,3.1904761904761907,3.380952380952381,0.8266190476190477,0.5238095238095238,3.9761904761904763,4.5,6.142857142857143,1.0714285714285714,0.5,2.9285714285714284,1.2857142857142858,22.714285714285715,17.133333333333333,1.8391156462585034,4.5,0.03993820502393204,42,1,1,Primary Playmakers (High Minutes)
Stephon Castle,25.60375,4.5,10.895833333333334,0.38839583333333333,1.1041666666666667,3.8958333333333335,0.2634375,2.5208333333333335,3.4583333333333335,0.5789166666666666,0.8125,2.0208333333333335,2.8333333333333335,3.625,0.7916666666666666,0.25,2.0,1.7916666666666667,12.625,8.385416666666666,1.4881944444444446,2.8333333333333335,0.0764283509104281,48,1,1,Primary Playmakers (High Minutes)
Steven Adams,12.604571428571429,1.4857142857142858,2.5714285714285716,0.5101714285714286,0.0,0.0,0.0,0.8,1.7714285714285714,0.22142857142857142,2.6,2.5714285714285716,5.171428571428572,1.1142857142857143,0.2857142857142857,0.4857142857142857,0.9428571428571428,1.0857142857142856,3.7714285714285714,4.797142857142857,0.7961904761904762,5.171428571428572,0.07906319634981723,35,0,1,Role Players / Low Usage
Svi Mykhailiuk,19.302,3.5,8.55,0.36785,2.15,6.2,0.32315,0.8,1.05,0.34585,0.5,1.95,2.45,1.85,0.7,0.25,1.55,1.3,9.95,6.3,0.82,2.45,0.0715297976496149,20,0,0,Role Players / Low Usage
T.J. McConnell,18.62061224489796,4.489795918367347,8.612244897959183,0.5061428571428572,0.16326530612244897,0.6122448979591837,0.10204081632653061,0.6938775510204082,0.9387755102040817,0.2670204081632653,0.5714285714285714,2.061224489795918,2.63265306122449,4.510204081632653,1.2244897959183674,0.2857142857142857,1.5714285714285714,1.0612244897959184,9.83673469387755,9.110204081632652,2.1465986394557826,2.63265306122449,0.05915863195815937,49,1,1,Primary Playmakers (High Minutes)
Taj Gibson,10.932857142857143,1.0476190476190477,2.380952380952381,0.3484761904761905,0.047619047619047616,0.09523809523809523,0.023809523809523808,0.3333333333333333,0.5714285714285714,0.17461904761904762,1.4761904761904763,1.9523809523809523,3.4285714285714284,0.5238095238095238,0.3333333333333333,0.47619047619047616,0.6190476190476191,1.5238095238095237,2.4761904761904763,2.5571428571428574,0.38888888888888884,3.4285714285714284,0.14498043490722815,21,0,0,Role Players / Low Usage
Talen Horton-Tucker,11.529,2.1,4.6,0.329625,0.775,2.025,0.2525,0.875,1.2,0.315175,0.35,1.35,1.7,1.325,0.375,0.225,0.65,1.0,5.85,4.4,0.8520833333333334,1.7,0.1309379899819761,40,0,0,Role Players / Low Usage
Tari Eason,23.712352941176473,4.323529411764706,9.058823529411764,0.4666470588235294,1.0,2.911764705882353,0.30838235294117644,1.5588235294117647,2.088235294117647,0.4980588235294118,2.1176470588235294,4.147058823529412,6.264705882352941,1.1176470588235294,1.9411764705882353,0.9411764705882353,0.9411764705882353,2.411764705882353,11.205882352941176,10.585294117647058,0.7867647058823529,6.264705882352941,0.10589070939259866,34,1,1,Primary Playmakers (High Minutes)
Taurean Prince,25.605294117647055,2.7254901960784315,6.0,0.4420980392156863,1.7647058823529411,3.8823529411764706,0.4519803921568627,0.37254901960784315,0.47058823529411764,0.19607843137254902,0.5098039215686274,3.0980392156862746,3.607843137254902,2.0,0.7843137254901961,0.13725490196078433,0.9411764705882353,2.0392156862745097,7.588235294117647,6.249019607843137,1.3411764705882354,3.607843137254902,0.08269165824444755,51,0,0,Role Players / Low Usage
Terance Mann,19.79,2.3513513513513513,5.27027027027027,0.41483783783783784,0.7027027027027027,2.027027027027027,0.32432432432432434,0.6216216216216216,0.8648648648648649,0.21397297297297296,0.8648648648648649,2.027027027027027,2.891891891891892,1.5945945945945945,0.7567567567567568,0.2972972972972973,0.6756756756756757,1.837837837837838,6.027027027027027,5.064864864864865,1.1504504504504505,2.891891891891892,0.09637346210162576,37,0,0,Role Players / Low Usage
Terrence Shannon,4.549,0.7,1.3,0.41669999999999996,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.2,0.1,0.3,0.1,1.5,1.21,0.4,0.2,0.009460737042503591,10,0,0,Role Players / Low Usage
Terry Rozier,28.57630434782609,4.565217391304348,11.173913043478262,0.40219565217391307,1.6304347826086956,5.304347826086956,0.27945652173913044,1.673913043478261,1.9565217391304348,0.6007173913043478,0.8043478260869565,3.347826086956522,4.1521739130434785,2.9130434782608696,0.5652173913043478,0.30434782608695654,1.434782608695652,1.391304347826087,12.434782608695652,8.719565217391304,1.4304347826086956,4.1521739130434785,0.04685597247495596,46,1,1,Primary Playmakers (High Minutes)
Thomas Bryant,14.099705882352941,2.3529411764705883,4.588235294117647,0.47570588235294115,0.7941176470588235,2.088235294117647,0.32011764705882356,0.7941176470588235,0.9117647058823529,0.41911764705882354,1.3235294117647058,2.4411764705882355,3.764705882352941,0.8823529411764706,0.47058823529411764,0.6470588235294118,0.38235294117647056,0.9117647058823529,6.294117647058823,6.429411764705883,0.6666666666666667,3.764705882352941,0.07215706034491239,34,0,0,Role Players / Low Usage
